"collection_date","pangolin_call","major_lineage"
2022-07-16,"BA.4.6","BA.4"
2022-07-18,"BA.5.1.3","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-16,"BA.4","BA.4"
2022-07-18,"BA.5.1.23","BA.5"
2022-07-18,"BA.4.6","BA.4"
2022-07-17,"BA.5.2","BA.5"
2022-07-16,"BA.5.1.23","BA.5"
2022-07-16,"BA.4.6","BA.4"
2022-07-14,"BA.5.2.3","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-18,"BA.5.1.23","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-17,"BF.21","BA.5"
2022-07-16,"BA.2.74","BA.2"
2022-07-17,"BA.4.1","BA.4"
2022-07-17,"BA.5.5","BA.5"
2022-07-14,"BA.5.1.3","BA.5"
2022-07-16,"BA.4","BA.4"
2022-07-17,"BA.5.2.33","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.1.22","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-14,"BA.5.2","BA.5"
2022-07-17,"BA.5.2.3","BA.5"
2022-07-16,"BA.2.74","BA.2"
2022-07-17,"BA.4.1","BA.4"
2022-07-15,"BA.5.5","BA.5"
2022-07-17,"BA.5.1.2","BA.5"
2022-07-18,"BE.1","BA.5"
2022-07-19,"BA.4.1","BA.4"
2022-07-18,"BE.1","BA.5"
2022-07-16,"BA.5.2","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-16,"BA.4","BA.4"
2022-07-18,"BA.5.2.27","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.1.3","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.4.1.1","BA.4"
2022-07-17,"BE.1.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-17,"BA.5.2.33","BA.5"
2022-07-11,"BA.5.3","BA.5"
2022-07-14,"BA.5.2.3","BA.5"
2022-07-14,"BF.11","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-17,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.1.22","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.3.1","BA.5"
2022-07-16,"BE.1","BA.5"
2022-07-13,"BA.5.1","BA.5"
2022-07-14,"BA.5.1.2","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-18,"BA.5.1","BA.5"
2022-07-17,"BA.5.6","BA.5"
2022-07-16,"BE.1","BA.5"
2022-07-17,"BA.5.2.1","BA.5"
2022-07-13,"BA.5.1","BA.5"
2022-07-14,"BA.5.1.2","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-16,"BA.4","BA.4"
2022-07-16,"BA.4.6","BA.4"
2022-07-16,"BF.28","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-14,"BE.1.1","BA.5"
2022-07-17,"BE.1","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-18,"BE.1.1.2","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-12,"BA.5.2.3","BA.5"
2022-07-17,"BA.5.8","BA.5"
2022-07-15,"BA.5.1.22","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-15,"BE.1","BA.5"
2022-07-19,"BE.1","BA.5"
2022-07-17,"BA.4","BA.4"
2022-07-16,"BF.4","BA.5"
2022-07-17,"BA.5.3.1","BA.5"
2022-07-17,"BA.4.1","BA.4"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-17,"BF.5","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-17,"BA.2.18","BA.2"
2022-07-16,"BA.5.2","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-15,"BE.1.3","BA.5"
2022-07-17,"BA.4.1","BA.4"
2022-07-17,"BA.5.1","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-15,"BA.5.2","BA.5"
2022-07-16,"BA.4.6","BA.4"
2022-07-17,"BA.5.3.3","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-17,"BA.5.2.1","BA.5"
2022-07-17,"BA.4","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-16,"BA.4.1","BA.4"
2022-07-15,"BA.4.1","BA.4"
2022-07-17,"BE.1","BA.5"
2022-07-12,"BA.5.2","BA.5"
2022-07-15,"BA.5.6","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.2","BA.5"
2022-07-13,"BA.4","BA.4"
2022-07-14,"BA.5.2","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-14,"BA.5.2.1","BA.5"
2022-07-14,"BE.1.1","BA.5"
2022-07-15,"BA.5.3.1","BA.5"
2022-07-12,"BA.5.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-14,"BA.5.2","BA.5"
2022-07-15,"BA.4.1","BA.4"
2022-07-15,"BA.5.1","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-15,"BA.5.1.9","BA.5"
2022-07-14,"BE.1","BA.5"
2022-07-18,"BA.5.1.2","BA.5"
2022-07-17,"BA.5.1.1","BA.5"
2022-07-15,"BA.5.1.24","BA.5"
2022-07-17,"BA.5.1.24","BA.5"
2022-07-15,"BA.5.1.24","BA.5"
2022-07-13,"BA.5.2","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.3.3","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-14,"BF.5","BA.5"
2022-07-13,"BA.5.2.1","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-14,"BA.4","BA.4"
2022-07-15,"BA.5.2","BA.5"
2022-07-10,"BA.5.3.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-12,"BA.5.2","BA.5"
2022-07-15,"BA.5.2","BA.5"
2022-07-15,"BF.6","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-15,"BA.5.2.3","BA.5"
2022-07-11,"BE.1.1","BA.5"
2022-07-17,"BA.5.1.2","BA.5"
2022-07-17,"BA.5.2.1","BA.5"
2022-07-13,"BA.5.2.1","BA.5"
2022-07-15,"BA.5.2","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-14,"BA.5.5","BA.5"
2022-07-19,"BA.5.1.23","BA.5"
2022-07-15,"BA.5.5.1","BA.5"
2022-07-12,"BA.2.76","BA.2"
2022-07-18,"BE.1.1.2","BA.5"
2022-07-15,"BA.5.1.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-13,"BA.4.1","BA.4"
2022-07-14,"BA.5.1.24","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-14,"BA.4.1","BA.4"
2022-07-16,"BA.5.2","BA.5"
2022-07-18,"BF.6","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-13,"BA.4.6","BA.4"
2022-07-14,"BF.28","BA.5"
2022-07-16,"BA.5.2","BA.5"
2022-07-19,"BA.4","BA.4"
2022-07-12,"BA.4.6","BA.4"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-15,"BA.4.6.5","BA.4"
2022-07-15,"BA.5.6","BA.5"
2022-07-14,"BA.5.2.9","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-16,"BA.5.2","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-15,"BA.5.2","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-13,"BA.5.1","BA.5"
2022-07-17,"BA.5.2.1","BA.5"
2022-07-14,"BA.4","BA.4"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-19,"BE.1.4","BA.5"
2022-07-18,"BE.1","BA.5"
2022-07-17,"BA.4.1","BA.4"
2022-07-13,"BA.5.2.28","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-13,"BA.5.2.1","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-17,"BA.4.6","BA.4"
2022-07-17,"BA.4","BA.4"
2022-07-17,"BA.5.1","BA.5"
2022-07-10,"BA.5.2.9","BA.5"
2022-07-11,"BA.5.2.1","BA.5"
2022-07-11,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2.20","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-18,"BA.2.70","BA.2"
2022-07-17,"BA.5.2","BA.5"
2022-07-18,"BA.4.1.5","BA.4"
2022-07-15,"BA.5.1","BA.5"
2022-07-15,"BA.4.1","BA.4"
2022-07-15,"BA.4.1","BA.4"
2022-07-15,"BA.5.1","BA.5"
2022-07-16,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-17,"BA.4.1","BA.4"
2022-07-15,"BA.5.1","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-15,"BA.5.1.24","BA.5"
2022-07-18,"BF.28","BA.5"
2022-07-14,"BA.5.1.1","BA.5"
2022-07-17,"BA.4.1","BA.4"
2022-07-15,"BA.5.2","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-15,"BA.5.1","BA.5"
2022-07-15,"BA.5.2","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-16,"BA.4.1","BA.4"
2022-07-17,"BA.5","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-14,"BA.5.2","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-15,"BE.1","BA.5"
2022-07-15,"BA.5.1.22","BA.5"
2022-07-17,"BE.1.1","BA.5"
2022-07-17,"BA.4","BA.4"
2022-07-18,"BA.5.5","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-11,"BA.5.2.1","BA.5"
2022-07-14,"BF.11","BA.5"
2022-07-19,"BF.28","BA.5"
2022-07-18,"BE.1","BA.5"
2022-07-13,"BF.5","BA.5"
2022-07-16,"BE.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-14,"BA.5.2.3","BA.5"
2022-07-14,"BA.5.1.15","BA.5"
2022-07-13,"BA.4.1","BA.4"
2022-07-18,"BE.1.1","BA.5"
2022-07-15,"BA.2.76","BA.2"
2022-07-11,"BE.1.4","BA.5"
2022-07-11,"BA.5.1.23","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-15,"BE.1","BA.5"
2022-07-15,"BA.5","BA.5"
2022-07-15,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.1.24","BA.5"
2022-07-19,"BF.11","BA.5"
2022-07-20,"BA.5.1.24","BA.5"
2022-07-20,"BA.5.8","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-18,"BE.1.1","BA.5"
2022-07-19,"BA.4","BA.4"
2022-07-19,"BA.5","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-18,"BE.1.1","BA.5"
2022-07-19,"BE.1.1","BA.5"
2022-07-19,"BA.5.1.24","BA.5"
2022-07-19,"BA.2.10.3","BA.2"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-19,"BE.1","BA.5"
2022-07-17,"BA.5.2.20","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BA.4.1.1","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.2.12.1","BA.2"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.2.12.1","BA.2"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-20,"BA.4.1.6","BA.4"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-20,"BA.4","BA.4"
2022-07-19,"BF.1","BA.5"
2022-07-19,"BA.5.1.22","BA.5"
2022-07-18,"BA.5.3.3","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BE.1","BA.5"
2022-07-18,"BA.5.2.3","BA.5"
2022-07-19,"BA.5.2.8","BA.5"
2022-07-18,"BA.2.75.1","BA.2.75"
2022-07-17,"BA.5.1","BA.5"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-19,"BA.5.2.20","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-18,"BF.28","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.1.24","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-16,"BA.4.4","BA.4"
2022-07-18,"BA.5.1.24","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.2","BA.2"
2022-07-18,"BA.5.1","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-18,"BA.2","BA.2"
2022-07-19,"BA.4.1","BA.4"
2022-07-18,"BA.5","BA.5"
2022-07-19,"BA.5.8","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-20,"BA.5.2.9","BA.5"
2022-07-19,"BA.5.2.21","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-18,"BA.4","BA.4"
2022-07-18,"BA.5.3","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.6","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.4.6","BA.4"
2022-07-19,"BA.4.1","BA.4"
2022-07-18,"BA.4.1","BA.4"
2022-07-19,"BA.5.8","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.4.1","BA.4"
2022-07-19,"BA.4","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.4","BA.4"
2022-07-19,"BE.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.5.8","BA.5"
2022-07-20,"BA.2.12.1","BA.2"
2022-07-19,"BA.2.37","BA.2"
2022-07-18,"BE.1","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.5.2.3","BA.5"
2022-07-19,"BA.5.2.21","BA.5"
2022-07-18,"BA.5","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.4.4","BA.4"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.4","BA.4"
2022-07-19,"BA.5","BA.5"
2022-07-20,"BA.5.8","BA.5"
2022-07-20,"BF.5","BA.5"
2022-07-19,"BF.5","BA.5"
2022-07-20,"BA.4.1","BA.4"
2022-07-20,"BA.5.1.23","BA.5"
2022-07-19,"BF.5","BA.5"
2022-07-20,"BA.2","BA.2"
2022-07-16,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.8","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-19,"BF.5","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-19,"BA.2","BA.2"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"CG.1","BA.5"
2022-07-20,"BA.5.1.24","BA.5"
2022-07-17,"BA.5.2.1","BA.5"
2022-07-20,"BE.1.1","BA.5"
2022-07-18,"BA.5.8","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-18,"BA.4.1","BA.4"
2022-07-20,"BA.5.1.3","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BF.28","BA.5"
2022-07-18,"BA.5.2.3","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.2","BA.2"
2022-07-20,"BF.4","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-20,"BA.4","BA.4"
2022-07-19,"BA.5.2","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-19,"BF.5","BA.5"
2022-07-19,"BA.4","BA.4"
2022-07-16,"BF.11.1","BA.5"
2022-07-16,"BA.4.4","BA.4"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-20,"BA.5.6","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BF.11","BA.5"
2022-07-19,"BA.5.1.24","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-20,"BE.1.1.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.4","BA.4"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BF.5","BA.5"
2022-07-20,"BE.1","BA.5"
2022-07-19,"BE.1","BA.5"
2022-07-19,"BA.5.1.24","BA.5"
2022-07-19,"BA.2.12.1","BA.2"
2022-07-19,"BF.5","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.5.8","BA.5"
2022-07-19,"BF.14","BA.5"
2022-07-19,"BE.1","BA.5"
2022-07-19,"BA.5.2.3","BA.5"
2022-07-20,"BF.10","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-18,"BA.5.1.21","BA.5"
2022-07-17,"BA.5.2","BA.5"
2022-07-21,"BE.1.1","BA.5"
2022-07-18,"BA.5.8","BA.5"
2022-07-16,"BA.2.12.1","BA.2"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BA.5.1.30","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-16,"BA.5.1.24","BA.5"
2022-07-21,"BA.5.1","BA.5"
2022-07-18,"BF.1","BA.5"
2022-07-21,"BA.5.1.1","BA.5"
2022-07-16,"BA.5.1","BA.5"
2022-07-13,"BA.5.1","BA.5"
2022-07-19,"BA.5.1.22","BA.5"
2022-07-19,"BF.5","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-16,"BA.5.1.22","BA.5"
2022-07-21,"BA.5.2.1","BA.5"
2022-07-21,"BE.1.1","BA.5"
2022-07-21,"BA.5.1","BA.5"
2022-07-16,"BA.4.1","BA.4"
2022-07-15,"BA.5.2","BA.5"
2022-07-18,"BE.1","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-21,"BA.5.2.1","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-20,"BE.1","BA.5"
2022-07-20,"BE.1.1.2","BA.5"
2022-07-21,"BA.5.2","BA.5"
2022-07-15,"BE.1.1","BA.5"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-21,"BA.2.12.1","BA.2"
2022-07-18,"BA.5.2","BA.5"
2022-07-20,"BA.5.1.9","BA.5"
2022-07-21,"BA.4.6","BA.4"
2022-07-21,"BA.5.2.26","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-19,"BF.28","BA.5"
2022-07-16,"BA.4.1","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-20,"BE.1.1.1","BA.5"
2022-07-19,"BA.5","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BF.1","BA.5"
2022-07-18,"BA.5.3.3","BA.5"
2022-07-19,"BA.5.6","BA.5"
2022-07-19,"BA.5.1.23","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.4.1","BA.4"
2022-07-18,"BA.4.1.1","BA.4"
2022-07-16,"BA.5.1","BA.5"
2022-07-21,"BA.5.2","BA.5"
2022-07-16,"BA.5","BA.5"
2022-07-19,"BA.5.1.6","BA.5"
2022-07-20,"BA.4","BA.4"
2022-07-21,"BA.4.6","BA.4"
2022-07-19,"BA.4.1","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BF.28","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-20,"BA.5.5","BA.5"
2022-07-18,"BA.4.7","BA.4"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-21,"BA.5.1.30","BA.5"
2022-07-19,"BA.2.12.1","BA.2"
2022-07-21,"BA.5.1","BA.5"
2022-07-20,"BF.7","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-20,"BA.5","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2.8","BA.5"
2022-07-21,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.1.23","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-17,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-20,"BE.1","BA.5"
2022-07-18,"BA.5.3.3","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-18,"BA.4","BA.4"
2022-07-18,"BA.5.1","BA.5"
2022-07-20,"BF.28","BA.5"
2022-07-18,"BA.5.1.5","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-16,"BF.11.1","BA.5"
2022-07-19,"BE.1","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-18,"BA.4","BA.4"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-18,"BA.5.3.3","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-15,"BA.5.2","BA.5"
2022-07-19,"BE.1.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-20,"BA.4","BA.4"
2022-07-18,"BA.5.8","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-18,"BE.1.1","BA.5"
2022-07-18,"BA.5.1.24","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-19,"BA.5.2.1","BA.5"
2022-07-18,"BA.5","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-17,"BE.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BA.5.1.5","BA.5"
2022-07-19,"BA.5.1.24","BA.5"
2022-07-20,"BE.1","BA.5"
2022-07-18,"BA.5.2.3","BA.5"
2022-07-19,"BA.5.1.19","BA.5"
2022-07-18,"BA.5.1.5","BA.5"
2022-07-18,"BA.2.9","BA.2"
2022-07-17,"BA.5.1","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-19,"BA.4","BA.4"
2022-07-21,"BA.5.2.26","BA.5"
2022-07-19,"BA.5.3.3","BA.5"
2022-07-20,"BA.5.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BE.1.1","BA.5"
2022-07-18,"BF.6","BA.5"
2022-07-18,"BA.5.1.4","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-18,"BA.5.1.23","BA.5"
2022-07-15,"BA.4","BA.4"
2022-07-20,"BE.1.1","BA.5"
2022-07-19,"BF.5","BA.5"
2022-07-18,"BA.5.2.9","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-20,"BA.5.1.2","BA.5"
2022-07-14,"BE.1.1","BA.5"
2022-07-21,"BE.1.1","BA.5"
2022-07-18,"BA.2","BA.2"
2022-07-20,"BE.1","BA.5"
2022-07-16,"BA.5.1","BA.5"
2022-07-20,"BA.5.2","BA.5"
2022-07-20,"BA.4.1","BA.4"
2022-07-19,"BA.5.1.23","BA.5"
2022-07-19,"BE.1","BA.5"
2022-07-18,"BA.5.2.3","BA.5"
2022-07-19,"BA.5.1.19","BA.5"
2022-07-16,"BA.4.1","BA.4"
2022-07-19,"BA.5.2","BA.5"
2022-07-20,"BA.5.2.1","BA.5"
2022-07-19,"BA.5.2","BA.5"
2022-07-14,"BA.2.36","BA.2"
2022-07-15,"BE.1.1","BA.5"
2022-07-13,"BA.5.1","BA.5"
2022-07-20,"BA.4.1.9","BA.4"
2022-07-18,"BA.5.1","BA.5"
2022-07-19,"BE.1.1","BA.5"
2022-07-20,"BA.4.6","BA.4"
2022-07-18,"BF.1","BA.5"
2022-07-16,"BA.5.1.30","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-20,"BA.4.6","BA.4"
2022-07-19,"BA.5.6","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-16,"BA.5.2","BA.5"
2022-07-18,"BA.4","BA.4"
2022-07-20,"BF.1","BA.5"
2022-07-19,"BF.7","BA.5"
2022-07-19,"BA.4.1","BA.4"
2022-07-19,"BA.5.2","BA.5"
2022-07-16,"BA.4.2","BA.4"
2022-07-19,"BF.7","BA.5"
2022-07-18,"BF.2","BA.5"
2022-07-18,"BA.5.2.3","BA.5"
2022-07-21,"BA.4","BA.4"
2022-07-18,"BF.21","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-16,"BA.5.1.24","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-16,"BA.5.1.22","BA.5"
2022-07-18,"BA.5.8","BA.5"
2022-07-19,"BF.28","BA.5"
2022-07-18,"BA.5.2","BA.5"
2022-07-19,"BF.7","BA.5"
2022-07-18,"BE.1","BA.5"
2022-07-19,"BA.5.1","BA.5"
2022-07-14,"BA.5.1","BA.5"
2022-07-16,"BA.5.2.1","BA.5"
2022-07-18,"BA.5.1","BA.5"
2022-07-18,"BA.5.2.1","BA.5"
2022-07-20,"BA.5.2.3","BA.5"
2022-07-21,"BA.5.1","BA.5"
